GAME_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,START_POSITION,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,PF,PLUS_MINUS
42300403,1610612738,BOS,1627759,Jaylen Brown,F,41:28,30.0,8.0,8.0,0.0,1.0,3.0,12.0,22.0,0.545,2.0,9.0,0.222,4.0,5.0,0.8,1.0,7.0,3.0,13.0
42300403,1610612738,BOS,1628369,Jayson Tatum,F,41:51,31.0,6.0,5.0,1.0,0.0,2.0,11.0,26.0,0.423,4.0,13.0,0.308,5.0,5.0,1.0,0.0,6.0,2.0,-4.0
42300403,1610612738,BOS,201143,Al Horford,C,36:47,8.0,5.0,2.0,2.0,1.0,2.0,3.0,6.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,0.0,5.0,1.0,-2.0
42300403,1610612738,BOS,1628401,Derrick White,G,41:36,16.0,5.0,4.0,0.0,2.0,1.0,4.0,10.0,0.4,4.0,9.0,0.444,4.0,4.0,1.0,0.0,5.0,4.0,3.0
42300403,1610612738,BOS,201950,Jrue Holiday,G,41:35,9.0,4.0,5.0,1.0,0.0,0.0,4.0,9.0,0.444,1.0,3.0,0.333,0.0,0.0,0.0,3.0,1.0,4.0,1.0
42300403,1610612738,BOS,1630214,Xavier Tillman,,11:13,3.0,4.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,9.0
42300403,1610612738,BOS,1630573,Sam Hauser,,14:20,9.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,1.0,16.0
42300403,1610612738,BOS,1630202,Payton Pritchard,,11:11,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0
42300403,1610612738,BOS,1629052,Oshae Brissett,,,,,,,,,,,,,,,,,,,,,
42300403,1610612738,BOS,1628436,Luke Kornet,,,,,,,,,,,,,,,,,,,,,
42300403,1610612738,BOS,1629004,Svi Mykhailiuk,,,,,,,,,,,,,,,,,,,,,
42300403,1610612738,BOS,1629674,Neemias Queta,,,,,,,,,,,,,,,,,,,,,
42300403,1610612738,BOS,1630531,Jaden Springer,,,,,,,,,,,,,,,,,,,,,
42300403,1610612738,BOS,1641775,Jordan Walsh,,,,,,,,,,,,,,,,,,,,,
42300403,1610612742,DAL,1627884,Derrick Jones Jr.,F,15:48,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-6.0
42300403,1610612742,DAL,1629023,P.J. Washington,F,38:50,13.0,8.0,2.0,0.0,0.0,2.0,3.0,9.0,0.333,3.0,6.0,0.5,4.0,6.0,0.667,1.0,7.0,3.0,0.0
42300403,1610612742,DAL,1629655,Daniel Gafford,C,16:17,6.0,3.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-11.0
42300403,1610612742,DAL,202681,Kyrie Irving,G,45:16,35.0,3.0,2.0,0.0,0.0,2.0,13.0,28.0,0.464,4.0,6.0,0.667,5.0,5.0,1.0,0.0,3.0,3.0,-3.0
42300403,1610612742,DAL,1629029,Luka Dončić,G,37:44,27.0,6.0,6.0,1.0,0.0,3.0,11.0,27.0,0.407,1.0,7.0,0.143,4.0,4.0,1.0,0.0,6.0,6.0,9.0
42300403,1610612742,DAL,1641726,Dereck Lively II,,29:59,11.0,13.0,1.0,2.0,0.0,0.0,5.0,6.0,0.833,0.0,0.0,0.0,1.0,1.0,1.0,3.0,10.0,0.0,6.0
42300403,1610612742,DAL,1630702,Jaden Hardy,,3:48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42300403,1610612742,DAL,1628467,Maxi Kleber,,8:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-13.0
42300403,1610612742,DAL,203957,Dante Exum,,2:35,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-4.0
42300403,1610612742,DAL,203501,Tim Hardaway Jr.,,19:26,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-16.0
42300403,1610612742,DAL,1630182,Josh Green,,22:14,3.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0
42300403,1610612742,DAL,1630639,A.J. Lawson,,,,,,,,,,,,,,,,,,,,,
42300403,1610612742,DAL,202693,Markieff Morris,,,,,,,,,,,,,,,,,,,,,
42300403,1610612742,DAL,203939,Dwight Powell,,,,,,,,,,,,,,,,,,,,,
42300403,1610612742,DAL,1641765,Olivier-Maxence Prosper,,,,,,,,,,,,,,,,,,,,,
42300404,1610612738,BOS,1627759,Jaylen Brown,F,27:18,10.0,1.0,2.0,0.0,0.0,2.0,3.0,12.0,0.25,1.0,5.0,0.2,3.0,4.0,0.75,0.0,1.0,3.0,-28.0
42300404,1610612738,BOS,1628369,Jayson Tatum,F,27:04,15.0,5.0,3.0,1.0,2.0,3.0,4.0,10.0,0.4,1.0,4.0,0.25,6.0,6.0,1.0,0.0,5.0,4.0,-33.0
42300404,1610612738,BOS,201143,Al Horford,C,23:29,3.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,-18.0
42300404,1610612738,BOS,1628401,Derrick White,G,30:43,6.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,0.25,2.0,8.0,0.25,0.0,0.0,0.0,0.0,4.0,2.0,-29.0
