GAME_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,START_POSITION,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,PF,PLUS_MINUS,MIN_DECIMAL,EFG_PCT,TS_PCT,AST_TO_RATIO,THREE_POINT_RATE,PTS_PER_MIN,FREE_THROW_RATE,REB_PER_MIN,AST_PER_MIN,STOCKS,EFFICIENCY
42500401,1610612759,SAS,1641705,Victor Wembanyama,C,37:48,26.0,12.0,2.0,1.0,3.0,6.0,6.0,21.0,0.286,2.0,9.0,0.222,12.0,13.0,0.923,3.0,9.0,2.0,-3.0,37.8,0.3333333333333333,0.48652694610778446,0.3333333333333333,0.42857142857142855,0.6878306878306879,0.6190476190476191,0.3174603174603175,0.052910052910052914,4.0,22.0
42500401,1610612759,SAS,1642264,Stephon Castle,G,34:27,17.0,8.0,3.0,0.0,0.0,2.0,7.0,16.0,0.438,1.0,5.0,0.2,2.0,2.0,1.0,3.0,5.0,3.0,-9.0,34.45,0.46875,0.5035545023696683,1.5,0.3125,0.49346879535558774,0.125,0.23222060957910012,0.08708272859216255,0.0,17.0
42500401,1610612759,SAS,1628368,De'Aaron Fox,G,37:55,7.0,4.0,5.0,1.0,0.0,3.0,3.0,13.0,0.231,0.0,4.0,0.0,1.0,2.0,0.5,0.0,4.0,5.0,0.0,37.916666666666664,0.23076923076923078,0.2521613832853026,1.6666666666666667,0.3076923076923077,0.18461538461538463,0.15384615384615385,0.1054945054945055,0.13186813186813187,1.0,3.0
42500401,1610612759,SAS,1642844,Dylan Harper,,27:31,16.0,8.0,1.0,1.0,0.0,1.0,6.0,10.0,0.6,1.0,4.0,0.25,3.0,3.0,1.0,0.0,8.0,2.0,-5.0,27.516666666666666,0.65,0.7067137809187279,1.0,0.4,0.5814657783161721,0.3,0.29073288915808604,0.036341611144760755,1.0,21.0
42500401,1610612759,SAS,1629640,Keldon Johnson,,8:20,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,8.333333333333334,0.375,0.375,,0.5,0.36,0.0,0.0,0.0,0.0,0.0
42500401,1610612759,SAS,1628436,Luke Kornet,,10:12,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-7.0,10.2,,,,,0.0,,0.09803921568627452,0.0,1.0,2.0
42500401,1610612759,SAS,203084,Harrison Barnes,,12:08,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2.0,12.133333333333333,0.0,0.0,,1.0,0.0,0.5,0.16483516483516483,0.08241758241758242,0.0,0.0
42500401,1610612759,SAS,1642868,Carter Bryant,,4:26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,1.0,-4.0,4.433333333333334,0.0,0.26595744680851063,,1.0,0.22556390977443608,2.0,0.0,0.0,0.0,-1.0
42500401,1610612759,SAS,202687,Bismack Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42500401,1610612759,SAS,1629162,Jordan McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
