GAME_ID,TEAM_ID,PLAYER_ID,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,PF,PLUS_MINUS
42500402,1610612752,1642359,,,,,,,,,,,,,,,,,,,,
42500402,1610612752,1642885,,,,,,,,,,,,,,,,,,,,
42500402,1610612752,1630574,,,,,,,,,,,,,,,,,,,,
42500402,1610612752,1642278,,,,,,,,,,,,,,,,,,,,
42500402,1610612752,1631110,,,,,,,,,,,,,,,,,,,,
42500402,1610612759,1630170,38:03,14.0,9.0,5.0,0.0,1.0,0.0,4.0,9.0,0.444,3.0,7.0,0.429,3.0,3.0,1.0,0.0,9.0,2.0,6.0
42500402,1610612759,1630577,35:58,8.0,4.0,1.0,0.0,1.0,0.0,2.0,6.0,0.333,2.0,5.0,0.4,2.0,2.0,1.0,0.0,4.0,2.0,-8.0
42500402,1610612759,1641705,40:19,29.0,9.0,2.0,2.0,4.0,4.0,11.0,21.0,0.524,2.0,6.0,0.333,5.0,8.0,0.625,3.0,6.0,2.0,6.0
42500402,1610612759,1642264,27:43,14.0,4.0,4.0,1.0,0.0,4.0,5.0,14.0,0.357,2.0,4.0,0.5,2.0,4.0,0.5,0.0,4.0,4.0,-6.0
42500402,1610612759,1628368,33:50,20.0,3.0,5.0,1.0,1.0,4.0,8.0,12.0,0.667,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0
42500402,1610612759,1642844,32:16,15.0,6.0,3.0,1.0,0.0,2.0,6.0,12.0,0.5,0.0,3.0,0.0,3.0,4.0,0.75,1.0,5.0,3.0,12.0
42500402,1610612759,1629640,15:42,3.0,4.0,2.0,1.0,0.0,1.0,1.0,4.0,0.25,0.0,2.0,0.0,1.0,2.0,0.5,1.0,3.0,1.0,-5.0
42500402,1610612759,1628436,7:51,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,3.0,2.0,-7.0
42500402,1610612759,1642868,3:28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
42500402,1610612759,203084,4:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
42500402,1610612759,202687,,,,,,,,,,,,,,,,,,,,
42500402,1610612759,1629162,,,,,,,,,,,,,,,,,,,,
42500402,1610612759,203482,,,,,,,,,,,,,,,,,,,,
42500402,1610612759,203486,,,,,,,,,,,,,,,,,,,,
42500402,1610612759,1630322,,,,,,,,,,,,,,,,,,,,
42500403,1610612759,1630577,26:40,12.0,1.0,3.0,1.0,0.0,0.0,4.0,9.0,0.444,3.0,7.0,0.429,1.0,2.0,0.5,0.0,1.0,1.0,8.0
42500403,1610612759,1630170,38:04,11.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,0.75,3.0,4.0,0.75,2.0,3.0,0.667,0.0,4.0,3.0,12.0
42500403,1610612759,1641705,38:44,32.0,8.0,6.0,2.0,3.0,1.0,11.0,18.0,0.611,2.0,4.0,0.5,8.0,9.0,0.889,1.0,7.0,3.0,7.0
42500403,1610612759,1642264,38:02,23.0,5.0,5.0,1.0,1.0,2.0,8.0,14.0,0.571,2.0,5.0,0.4,5.0,6.0,0.833,1.0,4.0,4.0,6.0
42500403,1610612759,1628368,36:41,12.0,3.0,8.0,1.0,2.0,2.0,4.0,14.0,0.286,0.0,5.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,-7.0
42500403,1610612759,1642844,32:00,13.0,9.0,4.0,0.0,0.0,0.0,5.0,18.0,0.278,1.0,8.0,0.125,2.0,2.0,1.0,1.0,8.0,1.0,-8.0
42500403,1610612759,1629640,16:45,7.0,2.0,0.0,1.0,0.0,2.0,3.0,5.0,0.6,0.0,0.0,0.0,1.0,4.0,0.25,0.0,2.0,3.0,14.0
42500403,1610612759,1628436,9:16,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,1.0,-3.0
42500403,1610612759,1642868,3:48,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-9.0
42500403,1610612759,203084,,,,,,,,,,,,,,,,,,,,
42500403,1610612759,202687,,,,,,,,,,,,,,,,,,,,
42500403,1610612759,1629162,,,,,,,,,,,,,,,,,,,,
42500403,1610612759,203482,,,,,,,,,,,,,,,,,,,,
42500403,1610612759,203486,,,,,,,,,,,,,,,,,,,,
42500403,1610612759,1630322,,,,,,,,,,,,,,,,,,,,
42500403,1610612752,1628384,37:57,28.0,5.0,1.0,0.0,2.0,1.0,9.0,13.0,0.692,3.0,7.0,0.429,7.0,9.0,0.778,0.0,5.0,2.0,-3.0
42500403,1610612752,1628404,34:55,16.0,9.0,5.0,0.0,0.0,2.0,6.0,10.0,0.6,4.0,7.0,0.571,0.0,0.0,0.0,1.0,8.0,2.0,-7.0
42500403,1610612752,1626157,38:02,11.0,8.0,1.0,3.0,2.0,1.0,4.0,10.0,0.4,0.0,2.0,0.0,3.0,3.0,1.0,2.0,6.0,4.0,6.0
42500403,1610612752,1628969,28:43,2.0,5.0,2.0,0.0,1.0,1.0,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,11.0
42500403,1610612752,1628973,35:27,32.0,5.0,5.0,0.0,0.0,5.0,11.0,25.0,0.44,3.0,5.0,0.6,7.0,8.0,0.875,2.0,3.0,5.0,-9.0
42500403,1610612752,1629013,23:24,3.0,4.0,2.0,0.0,1.0,0.0,1.0,8.0,0.125,1.0,7.0,0.143,0.0,0.0,0.0,2.0,2.0,5.0,-20.0
42500403,1610612752,1630540,8:40,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
42500403,1610612752,1629011,7:04,5.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,4.0,0.0,0.0,-13.0
42500403,1610612752,1630631,12:23,4.0,3.0,1.0,0.0,0.0,0.0,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0
42500403,1610612752,203903,13:15,10.0,3.0,1.0,1.0,0.0,2.0,4.0,7.0,0.571,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0
42500403,1610612752,1631110,0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42500403,1610612752,1642359,,,,,,,,,,,,,,,,,,,,
42500403,1610612752,1642885,,,,,,,,,,,,,,,,,,,,
42500403,1610612752,1630574,,,,,,,,,,,,,,,,,,,,
42500403,1610612752,1642278,,,,,,,,,,,,,,,,,,,,
42500404,1610612759,1630577,33:00,5.0,5.0,3.0,4.0,0.0,0.0,2.0,9.0,0.222,1.0,7.0,0.143,0.0,0.0,0.0,0.0,5.0,1.0,-4.0
42500404,1610612759,1630170,40:21,18.0,5.0,4.0,1.0,0.0,1.0,6.0,9.0,0.667,5.0,8.0,0.625,1.0,1.0,1.0,1.0,4.0,2.0,-7.0
42500404,1610612759,1641705,43:55,24.0,13.0,1.0,0.0,3.0,0.0,9.0,25.0,0.36,2.0,8.0,0.25,4.0,7.0,0.571,5.0,8.0,1.0,1.0
42500404,1610612759,1642264,25:56,13.0,5.0,5.0,0.0,0.0,3.0,2.0,7.0,0.286,1.0,3.0,0.333,8.0,8.0,1.0,2.0,3.0,5.0,-11.0
42500404,1610612759,1628368,37:25,18.0,5.0,7.0,2.0,1.0,4.0,6.0,16.0,0.375,4.0,9.0,0.444,2.0,2.0,1.0,2.0,3.0,3.0,1.0
42500404,1610612759,1642844,32:16,21.0,4.0,3.0,0.0,0.0,3.0,8.0,12.0,0.667,3.0,6.0,0.5,2.0,2.0,1.0,0.0,4.0,3.0,12.0
42500404,1610612759,1629640,18:02,2.0,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-1.0
42500404,1610612759,1628436,4:05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0
42500404,1610612759,1642868,5:00,5.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0
42500404,1610612759,203084,,,,,,,,,,,,,,,,,,,,
42500404,1610612759,202687,,,,,,,,,,,,,,,,,,,,
42500404,1610612759,1629162,,,,,,,,,,,,,,,,,,,,
42500404,1610612759,203482,,,,,,,,,,,,,,,,,,,,
42500404,1610612759,203486,,,,,,,,,,,,,,,,,,,,
42500404,1610612759,1630322,,,,,,,,,,,,,,,,,,,,
42500404,1610612752,1628384,41:28,33.0,4.0,1.0,1.0,1.0,1.0,10.0,15.0,0.667,7.0,9.0,0.778,6.0,6.0,1.0,1.0,3.0,2.0,-1.0
42500404,1610612752,1628404,32:48,6.0,8.0,6.0,2.0,0.0,2.0,2.0,4.0,0.5,1.0,2.0,0.5,1.0,3.0,0.333,2.0,6.0,3.0,11.0
42500404,1610612752,1626157,25:45,13.0,10.0,2.0,0.0,0.0,3.0,4.0,5.0,0.8,1.0,1.0,1.0,4.0,4.0,1.0,2.0,8.0,4.0,17.0
42500404,1610612752,1628969,28:07,7.0,2.0,2.0,0.0,0.0,0.0,3.0,9.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,-2.0
42500404,1610612752,1628973,44:27,36.0,5.0,7.0,3.0,0.0,3.0,12.0,25.0,0.48,3.0,7.0,0.429,9.0,11.0,0.818,0.0,5.0,1.0,11.0
42500404,1610612752,1629011,12:59,2.0,5.0,1.0,0.0,2.0,1.0,1.0,5.0,0.2,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,-14.0
42500404,1610612752,1629013,20:30,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-13.0
42500404,1610612752,1630574,3:27,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
42500404,1610612752,1630631,15:38,8.0,2.0,3.0,0.0,0.0,1.0,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,5.0,11.0
